item_id,user_id,rating,timestamp,gender,category,brand,year,month,quantity,unitprice,amount
7022,954073,5,42790,Male,Portable Audio & Video,Bose,2017,2,7,8284,57988
5261,954098,4,42790,Female,Headphones,Skullcandy,2017,2,6,7048,42288
7936,954101,5,42790,Male,Car Electronics & GPS,Garmin,2017,2,10,5285,52850
6689,954117,5,42790,Female,Headphones,Mpow,2017,2,7,7884,55188
162,954136,5,42790,Male,Headphones,Sennheiser,2017,2,9,5016,45144
4969,954158,4,42790,Male,Headphones,Bose,2017,2,7,8342,58394
6689,954167,5,42790,Female,Headphones,Mpow,2017,2,6,8773,52638
162,954187,5,42791,Male,Headphones,Sennheiser,2017,2,6,8003,48018
162,954212,5,42791,Male,Headphones,Sennheiser,2017,2,10,8225,82250
162,954221,3,42791,Male,Headphones,Sennheiser,2017,2,10,9811,98110
162,954242,5,42791,Male,Headphones,Sennheiser,2017,2,5,8273,41365
3106,954311,5,42791,Female,Computers & Accessories,Bose,2017,2,7,6591,46137
5893,954328,3,42791,Female,Headphones,Mpow,2017,2,9,7573,68157
6625,954368,5,42791,Female,Car Electronics & GPS,Garmin,2017,2,6,6864,41184
9297,954373,2,42791,Male,Headphones,EldHus,2017,2,9,7911,71199
8736,954389,5,42791,Female,Computers & Accessories,Fintie,2017,2,6,6660,39960
5185,199061,5,42791,Female,Car Electronics & GPS,Garmin,2017,2,6,8734,52404
521,954420,4,42791,Male,Camera,Olympus,2017,2,7,9574,67018
1575,954427,5,42791,Male,Headphones,Sony,2017,2,5,8352,41760
7022,954514,5,42791,Male,Portable Audio & Video,Bose,2017,2,7,6965,48755
5354,954582,5,42791,Female,Computers & Accessories,Fintie,2017,2,7,6143,43001
5041,954590,5,42791,Male,Headphones,Bose,2017,2,5,5859,29295
3524,954637,5,42791,Male,Headphones,Skullcandy,2017,2,8,5838,46704
2400,954673,5,42791,Female,Headphones,JLAB,2017,2,6,8614,51684
3106,852435,1,42792,Female,Computers & Accessories,Bose,2017,2,7,5482,38374
5054,954759,5,42792,Female,Home Audio,TaoTronics,2017,2,5,5043,25215
2031,255296,5,42792,Female,Computers & Accessories,Logitech,2017,2,9,9200,82800
2031,954823,1,42792,Female,Computers & Accessories,Logitech,2017,2,8,7413,59304
2626,954947,5,42792,Female,Headphones,EldHus,2017,2,6,7381,44286
2388,954969,5,42792,Female,Headphones,JVC,2017,2,10,9233,92330
6689,954973,5,42792,Female,Headphones,Mpow,2017,2,7,5429,38003
1605,728075,5,42792,Female,Camera,Neewer,2017,2,10,6337,63370
8736,955040,5,42792,Female,Computers & Accessories,Fintie,2017,2,6,9370,56220
7827,886530,2,42792,Female,Accessories & Supplies,Etre Jeune,2017,2,5,7472,37360
8736,791875,5,42792,Female,Computers & Accessories,Fintie,2017,2,5,6139,30695
4543,516625,1,42792,Male,Computers & Accessories,LSS,2017,2,10,5591,55910
7202,14080,4,42793,Male,Headphones,Sony,2017,2,9,7734,69606
5202,955221,5,42793,Male,Television & Video,Bose,2017,2,5,8035,40175
1242,955306,5,42793,Male,Headphones,Sennheiser,2017,2,6,6231,37386
3090,955329,1,42793,Female,Home Audio,Pyle,2017,2,7,7324,51268
6835,714483,5,42793,Female,Headphones,Mpow,2017,2,5,9171,45855
6227,955355,5,42793,Female,Camera,Fujifilm,2017,2,6,5779,34674
4075,955368,5,42793,Female,Camera,Fujifilm,2017,2,6,9252,55512
5081,955385,4,42793,Female,Accessories & Supplies,Etre Jeune,2017,2,8,5485,43880
4152,734338,1,42793,Male,Car Electronics & GPS,Garmin,2017,2,8,5073,40584
5257,732284,3,42793,Male,Headphones,Philips,2017,2,10,7394,73940
7888,955506,1,42793,Female,Headphones,TaoTronics,2017,2,10,5465,54650
3248,955529,5,42793,Female,Headphones,Panasonic,2017,2,9,6256,56304
1605,955535,5,42793,Female,Camera,Neewer,2017,2,8,5954,47632
1780,955551,4,42793,Male,Computers & Accessories,Logitech,2017,2,5,9302,46510
6819,955557,4,42793,Female,Headphones,Mpow,2017,2,5,7767,38835
7827,71440,3,42793,Female,Accessories & Supplies,Etre Jeune,2017,2,5,6469,32345
1236,40534,4,42793,Female,Home Audio,Pyle,2017,2,8,8585,68680
5054,632769,5,42793,Female,Home Audio,TaoTronics,2017,2,6,7050,42300
8375,955729,5,42793,Female,Home Audio,TaoTronics,2017,2,8,5308,42464
2626,955772,5,42794,Female,Headphones,EldHus,2017,2,8,7262,58096
79,432444,5,42794,Female,Accessories & Supplies,Etre Jeune,2017,2,8,8294,66352
5907,955828,5,42794,Male,Computers & Accessories,LSS,2017,2,8,9685,77480
9125,955888,5,42794,Female,Headphones,EldHus,2017,2,6,7383,44298
2032,926621,4,42794,Female,Headphones,Sennheiser,2017,2,7,7414,51898
6689,955941,3,42794,Female,Headphones,Mpow,2017,2,9,8822,79398
1605,956040,5,42794,Female,Camera,Neewer,2017,2,10,7148,71480
2031,432444,5,42794,Female,Computers & Accessories,Logitech,2017,2,7,5934,41538
8862,956132,5,42794,Female,Camera,Neewer,2017,2,8,7162,57296
5261,956210,5,42794,Female,Headphones,Skullcandy,2017,2,5,7392,36960
162,956242,5,42794,Male,Headphones,Sennheiser,2017,2,6,5146,30876
111,272709,5,42794,Female,Headphones,Panasonic,2017,2,10,5809,58090
6613,956437,5,42795,Female,Computers & Accessories,HP,2017,3,5,9050,45250
6689,944633,3,42795,Female,Headphones,Mpow,2017,3,8,8148,65184
521,956536,5,42795,Male,Camera,Olympus,2017,3,5,5787,28935
9320,90964,5,42795,Female,Computers & Accessories,ebasy,2017,3,9,6273,56457
5178,956556,2,42795,Male,Headphones,Skullcandy,2017,3,5,8559,42795
5989,328235,5,42795,Female,Computers & Accessories,Plemo,2017,3,5,5178,25890
1258,956581,5,42795,Female,Camera,Fujifilm,2017,3,7,9521,66647
162,956614,4,42795,Male,Headphones,Sennheiser,2017,3,9,8689,78201
5054,691690,5,42795,Female,Home Audio,TaoTronics,2017,3,7,8299,58093
5054,401204,2,42795,Female,Home Audio,TaoTronics,2017,3,8,8827,70616
5261,622075,5,42795,Female,Headphones,Skullcandy,2017,3,5,9390,46950
4009,956768,5,42795,Female,Portable Audio & Video,DBPOWER,2017,3,9,9755,87795
8004,956792,4,42795,Female,Camera,Mpow,2017,3,10,6569,65690
8375,956804,4,42795,Female,Home Audio,TaoTronics,2017,3,10,9219,92190
6434,956805,5,42795,Male,Camera,Canon,2017,3,7,8798,61586
7362,956822,5,42795,Female,Computers & Accessories,iRULU,2017,3,9,8481,76329
2571,956829,2,42795,Female,Portable Audio & Video,JLAB,2017,3,8,5270,42160
8184,102791,4,42795,Female,Headphones,Bose,2017,3,5,6374,31870
2400,956539,5,42795,Female,Headphones,JLAB,2017,3,9,8272,74448
7591,956943,1,42795,Male,Headphones,Skullcandy,2017,3,8,8185,65480
2031,337235,5,42796,Female,Computers & Accessories,Logitech,2017,3,5,5082,25410
5054,956960,4,42796,Female,Home Audio,TaoTronics,2017,3,8,7965,63720
5054,956964,5,42796,Female,Home Audio,TaoTronics,2017,3,6,7566,45396
2031,956983,5,42796,Female,Computers & Accessories,Logitech,2017,3,6,7510,45060
2083,956990,5,42796,Male,Camera,Sony,2017,3,5,5643,28215
6689,956999,4,42796,Female,Headphones,Mpow,2017,3,5,6826,34130
5402,957041,5,42796,Female,Wearable Technology,Sony,2017,3,5,7573,37865
2355,957061,1,42796,Male,Headphones,Skullcandy,2017,3,8,8297,66376
7049,957104,5,42796,Male,Portable Audio & Video,Bose,2017,3,6,8486,50916
6726,957160,3,42796,Female,Camera,Polaroid,2017,3,10,8775,87750
647,957185,5,42796,Male,Computers & Accessories,Logitech,2017,3,9,5860,52740
2032,35632,5,42796,Female,Headphones,Sennheiser,2017,3,6,9027,54162
111,957207,5,42796,Female,Headphones,Panasonic,2017,3,8,6459,51672
8375,957216,4,42796,Female,Home Audio,TaoTronics,2017,3,7,7399,51793
8375,957231,5,42796,Female,Home Audio,TaoTronics,2017,3,10,7446,74460
9380,957249,5,42796,Female,Headphones,Panasonic,2017,3,9,8863,79767
6835,957047,4,42796,Female,Headphones,Mpow,2017,3,8,6988,55904
6396,27747,5,42796,Male,Headphones,Generic,2017,3,10,5894,58940
8751,957299,5,42796,Female,Accessories & Supplies,EldHus,2017,3,8,7199,57592
5741,957403,1,42796,Male,Computers & Accessories,LSS,2017,3,8,6312,50496
2434,259506,5,42796,Female,Portable Audio & Video,Uniden,2017,3,9,7889,71001
4271,957420,5,42796,Male,Computers & Accessories,LSS,2017,3,5,8643,43215
7828,957422,5,42796,Female,Headphones,Bose,2017,3,5,6983,34915
259,957486,3,42796,Male,Headphones,Sennheiser,2017,3,9,5259,47331
7022,957104,2,42796,Male,Portable Audio & Video,Bose,2017,3,5,7818,39090
6328,957544,5,42796,Female,Home Audio,TaoTronics,2017,3,10,9206,92060
4369,957579,5,42797,Female,Computers & Accessories,EldHus,2017,3,7,9567,66969
5202,649481,5,42797,Male,Television & Video,Bose,2017,3,8,7045,56360
162,729101,4,42797,Male,Headphones,Sennheiser,2017,3,8,9537,76296
5748,957612,5,42797,Female,Portable Audio & Video,Mpow,2017,3,8,5758,46064
3384,957648,4,42797,Female,Camera,Fujifilm,2017,3,7,7903,55321
2669,362313,3,42797,Female,Computers & Accessories,iRULU,2017,3,6,5609,33654
6871,957740,3,42797,Female,Headphones,Etre Jeune,2017,3,5,5937,29685
2140,483352,5,42797,Female,Portable Audio & Video,Pyle,2017,3,5,7491,37455
3924,957788,5,42797,Female,Camera,Gary Fong,2017,3,5,5260,26300
5054,957810,1,42797,Female,Home Audio,TaoTronics,2017,3,10,5305,53050
5054,647458,5,42797,Female,Home Audio,TaoTronics,2017,3,7,6882,48174
5054,519060,5,42797,Female,Home Audio,TaoTronics,2017,3,5,7355,36775
2031,957674,5,42797,Female,Computers & Accessories,Logitech,2017,3,10,5957,59570
2626,957916,4,42797,Female,Headphones,EldHus,2017,3,8,6014,48112
1936,661239,5,42797,Female,Headphones,JLAB,2017,3,10,7641,76410
6444,957982,5,42797,Female,Camera,Fujifilm,2017,3,10,7712,77120
5178,957998,5,42797,Male,Headphones,Skullcandy,2017,3,6,9909,59454
6613,958028,5,42797,Female,Computers & Accessories,HP,2017,3,10,5379,53790
5402,958042,5,42797,Female,Wearable Technology,Sony,2017,3,6,9208,55248
5364,958063,1,42797,Female,Computers & Accessories,Apple,2017,3,10,9756,97560
445,958076,5,42797,Female,Camera,Kodak,2017,3,8,6194,49552
7022,958086,5,42797,Male,Portable Audio & Video,Bose,2017,3,8,6870,54960
4969,958106,5,42797,Male,Headphones,Bose,2017,3,7,6345,44415
7809,958142,5,42797,Female,Headphones,Mpow,2017,3,6,6795,40770
1575,958144,3,42797,Male,Headphones,Sony,2017,3,5,9335,46675
3313,958268,5,42798,Female,Camera,Fujifilm,2017,3,10,6105,61050
1263,958324,5,42798,Female,Camera,Savage,2017,3,5,5661,28305
5261,465594,5,42798,Female,Headphones,Skullcandy,2017,3,6,8010,48060
6839,958350,5,42798,Female,Computers & Accessories,Plemo,2017,3,8,6284,50272
8736,958390,5,42798,Female,Computers & Accessories,Fintie,2017,3,6,6475,38850
8736,958397,4,42798,Female,Computers & Accessories,Fintie,2017,3,7,9002,63014
3054,958408,5,42798,Female,Headphones,Sennheiser,2017,3,10,5385,53850
7022,576795,5,42798,Male,Portable Audio & Video,Bose,2017,3,5,9763,48815
7022,958520,5,42798,Male,Portable Audio & Video,Bose,2017,3,7,6953,48671
3106,228959,5,42798,Female,Computers & Accessories,Bose,2017,3,6,7754,46524
162,958545,5,42798,Male,Headphones,Sennheiser,2017,3,9,5664,50976
9320,809805,4,42798,Female,Computers & Accessories,ebasy,2017,3,8,7235,57880
4009,463573,3,42798,Female,Portable Audio & Video,DBPOWER,2017,3,10,8265,82650
4009,958575,5,42798,Female,Portable Audio & Video,DBPOWER,2017,3,8,5004,40032
8375,958584,5,42798,Female,Home Audio,TaoTronics,2017,3,7,5472,38304
2031,958592,5,42798,Female,Computers & Accessories,Logitech,2017,3,7,5844,40908
7645,958662,2,42799,Male,Headphones,Bose,2017,3,6,5240,31440
5041,649115,5,42799,Male,Headphones,Bose,2017,3,8,8302,66416
2586,958735,4,42799,Female,Camera,Polaroid,2017,3,7,7942,55594
8736,958744,5,42799,Female,Computers & Accessories,Fintie,2017,3,7,7165,50155
2031,958772,5,42799,Female,Computers & Accessories,Logitech,2017,3,8,5990,47920
8701,958782,5,42799,Female,Headphones,EldHus,2017,3,9,5085,45765
2355,958789,5,42799,Male,Headphones,Skullcandy,2017,3,9,9042,81378
162,958800,4,42799,Male,Headphones,Sennheiser,2017,3,6,7453,44718
162,958802,5,42799,Male,Headphones,Sennheiser,2017,3,10,9201,92010
8835,840394,5,42799,Female,Headphones,Etre Jeune,2017,3,9,9451,85059
1105,958873,5,42799,Male,Car Electronics & GPS,Garmin,2017,3,7,8700,60900
7022,381850,5,42799,Male,Portable Audio & Video,Bose,2017,3,6,7461,44766
554,161187,5,42799,Male,Headphones,Sennheiser,2017,3,8,6996,55968
7022,958913,5,42799,Male,Portable Audio & Video,Bose,2017,3,6,9937,59622
5178,958937,3,42799,Male,Headphones,Skullcandy,2017,3,8,9584,76672
5055,304980,4,42799,Male,Headphones,EldHus,2017,3,8,6130,49040
259,958977,5,42799,Male,Headphones,Sennheiser,2017,3,6,7601,45606
5054,873033,5,42799,Female,Home Audio,TaoTronics,2017,3,6,6040,36240
5054,959001,1,42799,Female,Home Audio,TaoTronics,2017,3,10,6741,67410
5202,959028,5,42799,Male,Television & Video,Bose,2017,3,7,7569,52983
7888,959029,5,42799,Female,Headphones,TaoTronics,2017,3,8,6788,54304
4177,959060,1,42799,Female,Television & Video,Toshiba,2017,3,10,9817,98170
1327,959073,5,42799,Female,Camera,Polaroid,2017,3,9,7771,69939
2400,959091,3,42799,Female,Headphones,JLAB,2017,3,7,9252,64764
3925,959093,5,42799,Female,Camera,Fujifilm,2017,3,5,9639,48195
2400,14907,3,42799,Female,Headphones,JLAB,2017,3,6,9872,59232
5920,753986,5,42800,Female,Computers & Accessories,Logitech,2017,3,9,7154,64386
5948,959160,4,42800,Female,Headphones,JLAB,2017,3,7,9405,65835
1575,958744,5,42800,Male,Headphones,Sony,2017,3,7,6176,43232
8195,173901,5,42800,Female,Headphones,Skullcandy,2017,3,10,9684,96840
4128,959220,5,42800,Female,Headphones,Jabra,2017,3,5,6063,30315
3544,959277,5,42800,Female,Headphones,Sony,2017,3,10,6020,60200
9297,147954,4,42800,Male,Headphones,EldHus,2017,3,10,8353,83530
3090,959327,4,42800,Female,Home Audio,Pyle,2017,3,5,5023,25115
8341,959385,5,42800,Male,Camera,Neewer,2017,3,5,9703,48515
162,959394,2,42800,Male,Headphones,Sennheiser,2017,3,9,7347,66123
2864,959436,3,42800,Female,Portable Audio & Video,DBPOWER,2017,3,9,9702,87318
6437,959542,5,42800,Male,Headphones,TaoTronics,2017,3,9,9045,81405
6726,954947,5,42800,Female,Camera,Polaroid,2017,3,7,7729,54103
8609,959577,5,42800,Female,Camera,Nikon,2017,3,6,7026,42156
5178,919932,4,42800,Male,Headphones,Skullcandy,2017,3,8,6890,55120
9470,682759,5,42800,Male,Headphones,Skullcandy,2017,3,5,8038,40190
7469,959650,5,42800,Male,Camera,Koolertron,2017,3,10,7057,70570
7827,959652,5,42800,Female,Accessories & Supplies,Etre Jeune,2017,3,9,7643,68787
7827,959655,5,42800,Female,Accessories & Supplies,Etre Jeune,2017,3,7,8886,62202
4621,144365,4,42800,Male,Camera,Fujifilm,2017,3,5,8633,43165
4969,959730,5,42800,Male,Headphones,Bose,2017,3,5,6749,33745
5054,959759,5,42800,Female,Home Audio,TaoTronics,2017,3,8,7756,62048
8375,586094,5,42800,Female,Home Audio,TaoTronics,2017,3,9,5598,50382
6625,772259,3,42800,Female,Car Electronics & GPS,Garmin,2017,3,9,7026,63234
8736,959819,5,42800,Female,Computers & Accessories,Fintie,2017,3,7,8526,59682
1496,131247,5,42800,Female,Headphones,JLAB,2017,3,9,8950,80550
2031,959822,5,42800,Female,Computers & Accessories,Logitech,2017,3,9,7535,67815
2450,959826,4,42800,Female,Headphones,Sony,2017,3,6,6378,38268
8282,959836,2,42800,Female,Accessories & Supplies,EldHus,2017,3,5,8403,42015
2031,959841,5,42800,Female,Computers & Accessories,Logitech,2017,3,8,6061,48488
8375,575973,5,42801,Female,Home Audio,TaoTronics,2017,3,10,6117,61170
9297,145083,3,42801,Male,Headphones,EldHus,2017,3,8,8657,69256
7869,959923,2,42801,Female,Headphones,Bose,2017,3,5,5346,26730
2571,2381,4,42801,Female,Portable Audio & Video,JLAB,2017,3,10,7538,75380
1780,960011,1,42801,Male,Computers & Accessories,Logitech,2017,3,7,6825,47775
7809,960017,5,42801,Female,Headphones,Mpow,2017,3,5,9904,49520
5054,960084,5,42801,Female,Home Audio,TaoTronics,2017,3,7,5716,40012
5054,959942,5,42801,Female,Home Audio,TaoTronics,2017,3,6,7285,43710
3572,960125,5,42801,Female,Computers & Accessories,Etre Jeune,2017,3,7,7661,53627
5329,50855,5,42801,Female,Computers & Accessories,Apple,2017,3,5,7070,35350
3106,960192,2,42801,Female,Computers & Accessories,Bose,2017,3,6,8433,50598
1367,883435,5,42801,Male,Computers & Accessories,Linksys,2017,3,7,5896,41272
2400,132122,3,42801,Female,Headphones,JLAB,2017,3,10,9623,96230
6689,960243,5,42801,Female,Headphones,Mpow,2017,3,10,7707,77070
162,731147,5,42801,Male,Headphones,Sennheiser,2017,3,6,7805,46830
162,959931,5,42801,Male,Headphones,Sennheiser,2017,3,10,6880,68800
162,960175,5,42801,Male,Headphones,Sennheiser,2017,3,5,9181,45905
647,70558,5,42801,Male,Computers & Accessories,Logitech,2017,3,8,8396,67168
5202,415504,3,42801,Male,Television & Video,Bose,2017,3,9,7823,70407
8375,960432,4,42802,Female,Home Audio,TaoTronics,2017,3,9,6663,59967
8350,960451,5,42802,Male,Headphones,Skullcandy,2017,3,7,7525,52675
5081,960461,2,42802,Female,Accessories & Supplies,Etre Jeune,2017,3,10,9600,96000
5178,5400,4,42802,Male,Headphones,Skullcandy,2017,3,6,8505,51030
2626,894551,4,42802,Female,Headphones,EldHus,2017,3,9,5562,50058
5178,580016,5,42802,Male,Headphones,Skullcandy,2017,3,7,9335,65345
5178,960477,5,42802,Male,Headphones,Skullcandy,2017,3,8,9559,76472
2586,960482,5,42802,Female,Camera,Polaroid,2017,3,5,9443,47215
3049,960498,1,42802,Female,Accessories & Supplies,Jabra,2017,3,5,9051,45255
5761,960534,3,42802,Male,Portable Audio & Video,Pyle,2017,3,10,5741,57410
1258,960605,5,42802,Female,Camera,Fujifilm,2017,3,5,6927,34635
5806,960628,5,42802,Female,Accessories & Supplies,Fintie,2017,3,8,6005,48040
5989,960710,4,42802,Female,Computers & Accessories,Plemo,2017,3,10,8869,88690
5364,960654,5,42802,Female,Computers & Accessories,Apple,2017,3,6,6908,41448
2223,960547,5,42802,Male,Portable Audio & Video,Uniden,2017,3,6,9622,57732
8736,960779,5,42802,Female,Computers & Accessories,Fintie,2017,3,7,7415,51905
7888,960792,5,42802,Female,Headphones,TaoTronics,2017,3,6,9771,58626
3106,960802,5,42802,Female,Computers & Accessories,Bose,2017,3,10,7726,77260
4970,960825,1,42802,Male,Camera,Pyle,2017,3,5,8459,42295
4100,960889,2,42802,Male,Computers & Accessories,LSS,2017,3,5,6119,30595
272,326194,5,42802,Female,Headphones,EldHus,2017,3,5,5172,25860
4308,961056,5,42803,Male,Computers & Accessories,Generic,2017,3,8,5652,45216
8282,961066,5,42803,Female,Accessories & Supplies,EldHus,2017,3,9,7253,65277
7559,961073,3,42803,Female,Headphones,TaoTronics,2017,3,10,8763,87630
5787,961081,4,42803,Female,Headphones,JVC,2017,3,9,9808,88272
2366,961103,3,42803,Female,Camera,Polaroid,2017,3,10,7144,71440
1124,961118,5,42803,Male,Computers & Accessories,Logitech,2017,3,5,7977,39885
5202,961122,5,42803,Male,Television & Video,Bose,2017,3,8,7323,58584
4519,961131,2,42803,Female,Camera,Samsung,2017,3,5,8700,43500
5209,961164,5,42803,Female,Camera,Neewer,2017,3,7,6872,48104
4369,961188,4,42803,Female,Computers & Accessories,EldHus,2017,3,9,9448,85032
1661,961260,5,42803,Male,Computers & Accessories,Logitech,2017,3,7,5111,35777
6396,961274,5,42803,Male,Headphones,Generic,2017,3,9,9038,81342
3461,961277,1,42803,Male,Headphones,Philips,2017,3,10,6569,65690
1258,961296,4,42803,Female,Camera,Fujifilm,2017,3,9,7087,63783
1258,961298,4,42803,Female,Camera,Fujifilm,2017,3,5,7055,35275
5054,961356,4,42803,Female,Home Audio,TaoTronics,2017,3,7,7703,53921
8276,961398,5,42803,Female,Computers & Accessories,Fintie,2017,3,8,7733,61864
6745,3300,1,42803,Female,Camera,Nikon,2017,3,6,6703,40218
8375,961485,5,42803,Female,Home Audio,TaoTronics,2017,3,10,6102,61020
8375,579540,2,42803,Female,Home Audio,TaoTronics,2017,3,10,9211,92110
7022,961575,5,42803,Male,Portable Audio & Video,Bose,2017,3,7,5502,38514
162,961598,5,42803,Male,Headphones,Sennheiser,2017,3,9,8980,80820
162,961600,5,42803,Male,Headphones,Sennheiser,2017,3,10,9428,94280
3248,787603,5,42803,Female,Headphones,Panasonic,2017,3,8,8605,68840
2031,961649,4,42804,Female,Computers & Accessories,Logitech,2017,3,9,5657,50913
3461,961674,2,42804,Male,Headphones,Philips,2017,3,7,6863,48041
8375,961679,5,42804,Female,Home Audio,TaoTronics,2017,3,9,6501,58509
4753,886942,5,42804,Female,Portable Audio & Video,Pyle,2017,3,6,9135,54810
2031,961704,5,42804,Female,Computers & Accessories,Logitech,2017,3,6,5686,34116
8115,961747,4,42804,Male,Portable Audio & Video,Philips,2017,3,7,8408,58856
5364,590507,5,42804,Female,Computers & Accessories,Apple,2017,3,10,6023,60230
8701,961810,1,42804,Female,Headphones,EldHus,2017,3,7,8249,57743
5055,961856,4,42804,Male,Headphones,EldHus,2017,3,9,6371,57339
3524,906634,5,42804,Male,Headphones,Skullcandy,2017,3,9,9426,84834
8341,961905,5,42804,Male,Camera,Neewer,2017,3,5,7033,35165
3916,961912,5,42804,Female,Computers & Accessories,Plemo,2017,3,6,5351,32106
8195,961961,4,42804,Female,Headphones,Skullcandy,2017,3,5,6086,30430
5261,961963,4,42804,Female,Headphones,Skullcandy,2017,3,10,8710,87100
4523,738587,5,42804,Female,Camera,Savage,2017,3,9,6875,61875
111,432169,5,42804,Female,Headphones,Panasonic,2017,3,7,8302,58114
942,962008,5,42804,Female,Camera,Savage,2017,3,7,8047,56329
8252,962019,5,42804,Female,Portable Audio & Video,Bose,2017,3,6,6106,36636
6689,962039,1,42804,Female,Headphones,Mpow,2017,3,10,6946,69460
6689,962049,3,42804,Female,Headphones,Mpow,2017,3,10,9034,90340
2586,750507,4,42804,Female,Camera,Polaroid,2017,3,6,7132,42792
7828,962114,5,42804,Female,Headphones,Bose,2017,3,10,6606,66060
2159,868461,5,42804,Male,Portable Audio & Video,Uniden,2017,3,5,7774,38870
2626,962138,4,42804,Female,Headphones,EldHus,2017,3,6,8823,52938
2032,962155,4,42804,Female,Headphones,Sennheiser,2017,3,5,5655,28275
1242,962175,4,42804,Male,Headphones,Sennheiser,2017,3,9,9628,86652
2031,962206,5,42805,Female,Computers & Accessories,Logitech,2017,3,6,6245,37470
6689,962213,1,42805,Female,Headphones,Mpow,2017,3,10,6085,60850
1447,962238,5,42805,Female,Headphones,Bose,2017,3,7,9810,68670
5364,962275,5,42805,Female,Computers & Accessories,Apple,2017,3,9,6851,61659
8736,962303,5,42805,Female,Computers & Accessories,Fintie,2017,3,6,5292,31752
4009,962375,1,42805,Female,Portable Audio & Video,DBPOWER,2017,3,8,7209,57672
1124,962407,2,42805,Male,Computers & Accessories,Logitech,2017,3,5,5895,29475
8225,962415,5,42805,Female,Computers & Accessories,Cooper Cases,2017,3,8,8573,68584
5041,962394,5,42805,Male,Headphones,Bose,2017,3,9,6983,62847
162,962498,5,42805,Male,Headphones,Sennheiser,2017,3,9,8147,73323
6926,962555,4,42805,Female,Portable Audio & Video,Philips,2017,3,10,7805,78050
2228,962556,4,42805,Female,Headphones,Sennheiser,2017,3,9,5404,48636
8645,962575,5,42805,Female,Headphones,Skullcandy,2017,3,9,8716,78444
111,962589,5,42805,Female,Headphones,Panasonic,2017,3,10,9103,91030
2355,962595,5,42805,Male,Headphones,Skullcandy,2017,3,5,7029,35145
6819,962630,5,42805,Female,Headphones,Mpow,2017,3,7,9546,66822
2388,962639,3,42805,Female,Headphones,JVC,2017,3,7,7314,51198
2031,962556,4,42805,Female,Computers & Accessories,Logitech,2017,3,7,9612,67284
1416,428187,5,42806,Female,Camera,Savage,2017,3,5,8744,43720
8364,962707,5,42806,Female,Computers & Accessories,Fintie,2017,3,9,9745,87705
3150,962715,5,42806,Male,Headphones,Philips,2017,3,8,6789,54312
3106,180608,5,42806,Female,Computers & Accessories,Bose,2017,3,7,7359,51513
3807,962749,4,42806,Female,Camera,Gary Fong,2017,3,10,7835,78350
1124,962758,3,42806,Male,Computers & Accessories,Logitech,2017,3,5,9746,48730
8195,962790,5,42806,Female,Headphones,Skullcandy,2017,3,8,5647,45176
2586,962863,4,42806,Female,Camera,Polaroid,2017,3,5,5912,29560
2586,612274,4,42806,Female,Camera,Polaroid,2017,3,8,8675,69400
2223,962895,5,42806,Male,Portable Audio & Video,Uniden,2017,3,5,5068,25340
7482,962933,5,42806,Male,Headphones,Jabra,2017,3,10,8473,84730
8341,962934,4,42806,Male,Camera,Neewer,2017,3,9,7818,70362
3098,962980,5,42806,Male,Camera,Sony,2017,3,10,8886,88860
1661,963073,5,42806,Male,Computers & Accessories,Logitech,2017,3,10,5712,57120
4009,213003,4,42806,Female,Portable Audio & Video,DBPOWER,2017,3,8,9574,76592
4009,665424,1,42806,Female,Portable Audio & Video,DBPOWER,2017,3,9,7197,64773
1473,963119,3,42806,Female,Accessories & Supplies,Etre Jeune,2017,3,6,7678,46068
4271,956202,4,42806,Male,Computers & Accessories,LSS,2017,3,8,7654,61232
4459,963208,2,42807,Male,Headphones,Sony,2017,3,8,9519,76152
2540,963210,3,42807,Male,Headphones,JLAB,2017,3,9,7592,68328
5612,642295,5,42807,Male,Computers & Accessories,XShields,2017,3,7,9238,64666
1575,963217,1,42807,Male,Headphones,Sony,2017,3,9,5522,49698
1575,292707,3,42807,Male,Headphones,Sony,2017,3,5,9115,45575
2586,590039,5,42807,Female,Camera,Polaroid,2017,3,9,6983,62847
2586,963318,5,42807,Female,Camera,Polaroid,2017,3,7,5751,40257
521,963325,5,42807,Male,Camera,Olympus,2017,3,5,5521,27605
7869,963366,5,42807,Female,Headphones,Bose,2017,3,9,7685,69165
5178,963419,5,42807,Male,Headphones,Skullcandy,2017,3,8,6981,55848
8736,963468,5,42807,Female,Computers & Accessories,Fintie,2017,3,5,9282,46410
7049,963480,5,42807,Male,Portable Audio & Video,Bose,2017,3,10,6095,60950
1605,963495,5,42807,Female,Camera,Neewer,2017,3,9,6930,62370
6689,963503,5,42807,Female,Headphones,Mpow,2017,3,9,6355,57195
647,963527,4,42807,Male,Computers & Accessories,Logitech,2017,3,10,8491,84910
647,963529,3,42807,Male,Computers & Accessories,Logitech,2017,3,9,8781,79029
3530,963537,5,42807,Female,Portable Audio & Video,Pyle,2017,3,7,7727,54089
8862,963543,5,42807,Female,Camera,Neewer,2017,3,7,7680,53760
162,963623,5,42807,Male,Headphones,Sennheiser,2017,3,5,5921,29605
9297,963683,4,42807,Male,Headphones,EldHus,2017,3,7,9241,64687
9297,963686,5,42807,Male,Headphones,EldHus,2017,3,5,6800,34000
8375,176341,5,42807,Female,Home Audio,TaoTronics,2017,3,6,8051,48306
